"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Pseudoaneurysm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Pseudoaneurysm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Pseudoaneurysm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Pseudoaneurysm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Pseudoaneurysm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Spasm]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Spasm","Spasm ","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","65","F","Array (Flexible Labels)","lstInjRAxillaryVei[Thrombosis]","lstInjRAxillaryVei","If RIGHT AXILLARY VEIN lesion , what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[AxillaryArtery]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","AxillaryArtery","Axillary artery","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[AxillaryVein]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","AxillaryVein","Axillary vein","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[BrachialArtery]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","BrachialArtery","Brachial artery","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[NINA]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","NINA","Not informed / not assessed","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[SubclavianArtery]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","SubclavianArtery","Subclavian artery","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","58","M","Multiple choice","mulInjLVascinj[SubclavianVein]","mulInjLVascinj","If LEFT VASCULAR LESION ASSOCIATED WITH THE INJURY, choose the affected vessel(s):","SubclavianVein","Subclavian vein","","","",""
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Aneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Aneurysm","Aneurysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Disruption]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Disruption","Disruption","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Fistula]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Fistula","Fistula","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[NINA]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","NINA","Not informed / not assessed","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Pseudoaneurysm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Pseudoaneurysm","Pseudoaneurysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Spasm]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Spasm","Spasm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","61","F","Array (Flexible Labels)","lstInjRSubclavianVei[Thrombosis]","lstInjRSubclavianVei","If RIGHT SUBCLAVIAN VEIN lesion, q, what was the type of lesion and treatment,","Thrombosis","Thrombosis","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LElbow]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LElbow","Elbow","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LElbow]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LElbow","Elbow","","","NPv","Altered"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LElbow]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LElbow","Elbow","","","Pv","Preserved"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LIndex]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LIndex","Proximal interphalangeal (Index finger)","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LIndex]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LIndex","Proximal interphalangeal (Index finger)","","","NPv","Altered"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LIndex]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LIndex","Proximal interphalangeal (Index finger)","","","Pv","Preserved"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LShoulder]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LShoulder","Shoulder","","","NAIA","Not assessed / inconclusive assessment"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LShoulder]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LShoulder","Shoulder","","","NPv","Altered"
"Q44071","Unified Admission Assessment","Physical Exam","17","F","Array (Flexible Labels)","lstPexArthreL[LShoulder]","lstPexArthreL","If proprioception: JOINT POSITION SENSE was assessed on the LEFT, indicate,","LShoulder","Shoulder","","","Pv","Preserved"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Aneumrysm]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Aneumrysm","Aneumrysm","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Patch","Patch"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Sutur","Suture "
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","TTA","Termino-terminal anastomosis"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Disruption]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Disruption","Disruption","","","Tomy","Tromboembolectomy"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Graft","Graft"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Ligat","Ligature"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","NINA","Not informed / not assessed"
"Q44071","Unified Admission Assessment","History of present illnes","63","F","Array (Flexible Labels)","lstInjRAxillaryArt[Fistula]","lstInjRAxillaryArt","If RIGHT AXILLARY ARTERY lesion, what was the type of lesion and treatment,","Fistula","Fistula","","","Patch","Patch"
