"questionnaire_code","questionnaire_title","question_group","question_order","question_type","question_type_description","question_index","question_code","question_description","subquestion_code","subquestion_description","question_scale","question_scale_label","option_code","option_description"
"Q92510","Unified Follow-up Assessment","History of present illness","19","L","List (Radio)","lstInjOrtsurgILimb","lstInjOrtsurgILimb","If LOWER LIMB ORTHOPEDIC SURGERY,","","","","","L","Left"
"Q92510","Unified Follow-up Assessment","History of present illness","19","L","List (Radio)","lstInjOrtsurgILimb","lstInjOrtsurgILimb","If LOWER LIMB ORTHOPEDIC SURGERY,","","","","","NINA","Not informed / not assessed"
"Q92510","Unified Follow-up Assessment","History of present illness","19","L","List (Radio)","lstInjOrtsurgILimb","lstInjOrtsurgILimb","If LOWER LIMB ORTHOPEDIC SURGERY,","","","","","R","Right"
"Q92510","Unified Follow-up Assessment","History of present illness","19","L","List (Radio)","lstInjOrtsurgILimb","lstInjOrtsurgILimb","If LOWER LIMB ORTHOPEDIC SURGERY,","","","","","RL","Both"
"Q92510","Unified Follow-up Assessment","Physical Exam","28","N","Numerical Input","intPexLShoulderExte","intPexLShoulderExte","Left shoulder extension (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","30","N","Numerical Input","intPexLShoulderAbdu","intPexLShoulderAbdu","Left shoulder abduction (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","10","L","List (Radio)","lstInjOrtsurgSkull","lstInjOrtsurgSkull","If SKULL SURGERY,","","","","","L","Left"
"Q92510","Unified Follow-up Assessment","History of present illness","10","L","List (Radio)","lstInjOrtsurgSkull","lstInjOrtsurgSkull","If SKULL SURGERY,","","","","","NINA","Not informed / not assessed"
"Q92510","Unified Follow-up Assessment","History of present illness","10","L","List (Radio)","lstInjOrtsurgSkull","lstInjOrtsurgSkull","If SKULL SURGERY,","","","","","R","Right"
"Q92510","Unified Follow-up Assessment","History of present illness","10","L","List (Radio)","lstInjOrtsurgSkull","lstInjOrtsurgSkull","If SKULL SURGERY,","","","","","RL","Both"
"Q92510","Unified Follow-up Assessment","History of present illness","13","L","List (Radio)","lstInjOrtsurgRib","lstInjOrtsurgRib","If RIB ORTHOPEDIC SURGERY,","","","","","L","Left"
"Q92510","Unified Follow-up Assessment","History of present illness","13","L","List (Radio)","lstInjOrtsurgRib","lstInjOrtsurgRib","If RIB ORTHOPEDIC SURGERY,","","","","","NINA","Not informed / not assessed"
"Q92510","Unified Follow-up Assessment","History of present illness","13","L","List (Radio)","lstInjOrtsurgRib","lstInjOrtsurgRib","If RIB ORTHOPEDIC SURGERY,","","","","","R","Right"
"Q92510","Unified Follow-up Assessment","History of present illness","13","L","List (Radio)","lstInjOrtsurgRib","lstInjOrtsurgRib","If RIB ORTHOPEDIC SURGERY,","","","","","RL","Both"
"Q92510","Unified Follow-up Assessment","History of present illness","16","L","List (Radio)","lstInjOrtsurgULimb","lstInjOrtsurgULimb","If UPPER LIMB ORTHOPEDIC SURGERY,","","","","","L","Left"
"Q92510","Unified Follow-up Assessment","History of present illness","16","L","List (Radio)","lstInjOrtsurgULimb","lstInjOrtsurgULimb","If UPPER LIMB ORTHOPEDIC SURGERY,","","","","","NINA","Not informed / not assessed"
"Q92510","Unified Follow-up Assessment","History of present illness","16","L","List (Radio)","lstInjOrtsurgULimb","lstInjOrtsurgULimb","If UPPER LIMB ORTHOPEDIC SURGERY,","","","","","R","Right"
"Q92510","Unified Follow-up Assessment","History of present illness","16","L","List (Radio)","lstInjOrtsurgULimb","lstInjOrtsurgULimb","If UPPER LIMB ORTHOPEDIC SURGERY,","","","","","RL","Both"
"Q92510","Unified Follow-up Assessment","Physical Exam","36","N","Numerical Input","intPexLElbowExte","intPexLElbowExte","Left elbow extension (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","34","N","Numerical Input","intPexLElbowFlex","intPexLElbowFlex","Left elbow flexion (in degrees):","","","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","7","F","Array (Flexible Labels)","lstPexScoliosis[Scoliosis]","lstPexScoliosis","Scoliotic posture","Scoliosis","Scoliosis","","","Abs","Absent"
"Q92510","Unified Follow-up Assessment","Physical Exam","7","F","Array (Flexible Labels)","lstPexScoliosis[Scoliosis]","lstPexScoliosis","Scoliotic posture","Scoliosis","Scoliosis","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","7","F","Array (Flexible Labels)","lstPexScoliosis[Scoliosis]","lstPexScoliosis","Scoliotic posture","Scoliosis","Scoliosis","","","Pt","Present"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[JointPosition][1]","lstPexSensation","SENSIBILITY","JointPosition","Proprioception: joint position",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[JointPosition][1]","lstPexSensation","SENSIBILITY","JointPosition","Proprioception: joint position",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Kinesthesia][1]","lstPexSensation","SENSIBILITY","Kinesthesia","Proprioception: kinesthesia",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Kinesthesia][1]","lstPexSensation","SENSIBILITY","Kinesthesia","Proprioception: kinesthesia",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Pain][1]","lstPexSensation","SENSIBILITY","Pain","Superficial pain sensibility",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Pain][1]","lstPexSensation","SENSIBILITY","Pain","Superficial pain sensibility",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Palesthesia][1]","lstPexSensation","SENSIBILITY","Palesthesia","Palesthesia",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Palesthesia][1]","lstPexSensation","SENSIBILITY","Palesthesia","Palesthesia",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Touch][1]","lstPexSensation","SENSIBILITY","Touch","Superficial tactile sensibility",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Touch][1]","lstPexSensation","SENSIBILITY","Touch","Superficial tactile sensibility",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[JointPosition][2]","lstPexSensation","SENSIBILITY","JointPosition","Proprioception: joint position",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[JointPosition][2]","lstPexSensation","SENSIBILITY","JointPosition","Proprioception: joint position",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Kinesthesia][2]","lstPexSensation","SENSIBILITY","Kinesthesia","Proprioception: kinesthesia",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Kinesthesia][2]","lstPexSensation","SENSIBILITY","Kinesthesia","Proprioception: kinesthesia",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Pain][2]","lstPexSensation","SENSIBILITY","Pain","Superficial pain sensibility",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Pain][2]","lstPexSensation","SENSIBILITY","Pain","Superficial pain sensibility",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Palesthesia][2]","lstPexSensation","SENSIBILITY","Palesthesia","Palesthesia",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Palesthesia][2]","lstPexSensation","SENSIBILITY","Palesthesia","Palesthesia",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Touch][2]","lstPexSensation","SENSIBILITY","Touch","Superficial tactile sensibility",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","11","1","Array Dual Scale","lstPexSensation[Touch][2]","lstPexSensation","SENSIBILITY","Touch","Superficial tactile sensibility",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[RangeMotion][1]","lstPexMotor","MOTRICITY","RangeMotion","Range of motion",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[RangeMotion][1]","lstPexMotor","MOTRICITY","RangeMotion","Range of motion",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[Strength][1]","lstPexMotor","MOTRICITY","Strength","Strength",1,"RIGHT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[Strength][1]","lstPexMotor","MOTRICITY","Strength","Strength",1,"RIGHT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[RangeMotion][2]","lstPexMotor","MOTRICITY","RangeMotion","Range of motion",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[RangeMotion][2]","lstPexMotor","MOTRICITY","RangeMotion","Range of motion",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[Strength][2]","lstPexMotor","MOTRICITY","Strength","Strength",2,"LEFT","As","Assessed"
"Q92510","Unified Follow-up Assessment","Physical Exam","22","1","Array Dual Scale","lstPexMotor[Strength][2]","lstPexMotor","MOTRICITY","Strength","Strength",2,"LEFT","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C1]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C1","C1","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C2]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C2","C2","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C3]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C3","C3","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C4]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C4","C4","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C5]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C5","C5","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C6]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C6","C6","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[C7]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","C7","C7","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","22","M","Multiple choice","mulInjOrtsurgSpineC[NINA]","mulInjOrtsurgSpineC","If CERVICAL SPINE ORTHOPEDIC SURGERY,","NINA","Not informed / not assessed","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","36","L","List (Radio)","lstInjOrthesisSide","lstInjOrthesisSide","If you use an ORTHESIS,","","","","","L","Left"
"Q92510","Unified Follow-up Assessment","History of present illness","36","L","List (Radio)","lstInjOrthesisSide","lstInjOrthesisSide","If you use an ORTHESIS,","","","","","NINA","Not informed / not assessed"
"Q92510","Unified Follow-up Assessment","History of present illness","36","L","List (Radio)","lstInjOrthesisSide","lstInjOrthesisSide","If you use an ORTHESIS,","","","","","R","Right"
"Q92510","Unified Follow-up Assessment","History of present illness","36","L","List (Radio)","lstInjOrthesisSide","lstInjOrthesisSide","If you use an ORTHESIS,","","","","","RL","Both"
"Q92510","Unified Follow-up Assessment","History of present illness","38","M","Multiple choice","mulInjLOrthesisType[LArmSling]","mulInjLOrthesisType","If you use a LEFT upper limb ORTHESIS, choose the type(s),","LArmSling","Arm sling","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","38","M","Multiple choice","mulInjLOrthesisType[LFingersPosition]","mulInjLOrthesisType","If you use a LEFT upper limb ORTHESIS, choose the type(s),","LFingersPosition","Fingers positioning orthosis","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","38","M","Multiple choice","mulInjLOrthesisType[LShoulderSupport]","mulInjLOrthesisType","If you use a LEFT upper limb ORTHESIS, choose the type(s),","LShoulderSupport","Shoulder support","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","38","M","Multiple choice","mulInjLOrthesisType[LWristFingersPositio]","mulInjLOrthesisType","If you use a LEFT upper limb ORTHESIS, choose the type(s),","LWristFingersPositio","Wrist and fingers positioning orthosis","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","38","M","Multiple choice","mulInjLOrthesisType[NINA]","mulInjLOrthesisType","If you use a LEFT upper limb ORTHESIS, choose the type(s),","NINA","Not informed / not assessed","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[NINA]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","NINA","Segment not specified","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RArm]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RArm","Arm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RFingers]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RFingers","Fingers","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RForearm]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RForearm","Forearm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RGlenohumeral]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RGlenohumeral","Glenohumeral region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RHand]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RHand","Hand","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","1","M","Multiple choice","mulPexSwellingRULimb[RScapular]","mulPexSwellingRULimb","If there is SWELLING on the RIGHT side, indicate the LOCATION,","RScapular","Scapular region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LArm]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LArm","Arm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LFingers]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LFingers","Fingers","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LForearm]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LForearm","Forearm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LGlenohumeral]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LGlenohumeral","Glenohumeral region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LHand]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LHand","Hand","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[LScapular]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","LScapular","Scapular region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","2","M","Multiple choice","mulPexSwellingLULimb[NINA]","mulPexSwellingLULimb","If there is SWELLING on the LEFT side, indicate the LOCATION,","NINA","Segment not specified","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[NINA]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","NINA","Segment nor specified ","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RArm]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RArm","Arm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RCervical]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RCervical","Cervical region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RFingers]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RFingers","Fingers","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RForearm]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RForearm","Forearm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RGlenohumeral]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RGlenohumeral","Glenohumeral region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RHand]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RHand","Hand","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RInfraclavicular]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RInfraclavicular","Infraclavicular region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RScapular]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RScapular","Scapular region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RSupraclavicular]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RSupraclavicular","Supraclavicular region","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","9","M","Multiple choice","mulPexTinelRULimb[RThoraxWall]","mulPexTinelRULimb","If there is TINEL SIGN on the RIGHT SIDE, specify its LOCATION,","RThoraxWall","Thorax","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[NINA]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","NINA","Not informed / not assessed","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T1]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T1","T1","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T10]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T10","T10","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T11]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T11","T11","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T12]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T12","T12","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T2]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T2","T2","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T3]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T3","T3","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T4]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T4","T4","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T5]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T5","T5","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T6]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T6","T6","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T7]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T7","T7","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T8]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T8","T8","","","",""
"Q92510","Unified Follow-up Assessment","History of present illness","23","M","Multiple choice","mulInjOrtsurgSpineT[T9]","mulInjOrtsurgSpineT","If THORACIC SPINE ORTHOPEDIC SURGERY,","T9","T9","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[NINA]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","NINA","Segment not specified","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RArm]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RArm","Arm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RAxillary]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RAxillary","Axillary","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RCervical]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RCervical","Cervical","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RForearm]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RForearm","Forearm","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RGlenohumeral]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RGlenohumeral","Glenohumeral","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RInfraclavicular]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RInfraclavicular","Infraclavicular","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RScapular]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RScapular","Scapular","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RSupraclavicular]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RSupraclavicular","Supraclavicular","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","3","M","Multiple choice","mulPexScarRSide[RThorax]","mulPexScarRSide","If there is BRACHIAL PLEXUS SURGERY SCAR on the RIGHT SIDE, specify its LOCATION,","RThorax","Thorax","","","",""
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RArm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RArm","Arm","","","Abs","Atrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RArm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RArm","Arm","","","Hyper","Hypertrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RArm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RArm","Arm","","","Hypo","Hypotrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RArm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RArm","Arm","","","NAIA","Not assessed / inconclusive assessment"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RArm]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RArm","Arm","","","Norm","Not altered"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RCervical]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RCervical","Cervical region","","","Abs","Atrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RCervical]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RCervical","Cervical region","","","Hyper","Hypertrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RCervical]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RCervical","Cervical region","","","Hypo","Hypotrophy"
"Q92510","Unified Follow-up Assessment","Physical Exam","5","F","Array (Flexible Labels)","lstPexTrophismRULimb[RCervical]","lstPexTrophismRULimb","If there are TROPHIC CHANGES on the RIGHT SIDE, specify their LOCATION,","RCervical","Cervical region","","","NAIA","Not assessed / inconclusive assessment"
